형태소,빈도수
어수선해서,1
이런거,1
머무르지,1
머무르다,1
주셨던,1
애플파이,1
떨어지긴,1
세줄,1
요약,1
아늑,1
없는데에,1
찾으시면,1
겼는데,1
셌다,1
올려줍니다,1
촛불,1
붙여주시는거,1
웃겼다,1
달랑,1
던져,1
배신,1
느끼지만,1
놀랬다,1
발라져,1
빠삭,1
먹고싶네,1
지방,1
알려주세요,1
올라간건,1
지나가다가,1
들렀는데,1
꼽아주,1
잔치,1
마리,1
진돗개,1
믹스견,1
사랑스러웠어요,1
할레,1
요나,1
대단합니다,1
평화로운,1
하시길,1
살이하면서,1
대접받은,1
타령,1
찾아갔습니다,1
렌트,1
굽이굽이,1
논밭,1
힘드실,1
대낮,1
계시더군요,1
계셨는데,1
쓰신,1
같았고,1
한쪽,1
꽂혀있었습니다,1
대접받는다는,1
꽂혀있는건,1
말린건,1
벌칙,1
가위바위보,1
강의,1
녹아가고,1
쌉싸름,1
딱이었습니다,1
일어난게,1
느긋히,1
오고싶은,1
하신다면,1
만족스러웠던,1
맛있었거든요,1
보는거였는데,1
무서워,1
깔끔히,1
쓸이,1
강렬했어서,1
귀여웠고,1
괜찮게,1
마셨던,1
가끔,1
친절하셨고,1
가호,1
돌담,1
둘러쌓여,1
하는것,1
들르는데,1
맛있다길래,1
들렀어요,1
찾아가기가,1
힘들었지만,1
보내다,1
즐길수있는,1
않았어도,1
맛봤을텐데,1
하기보다,1
뿌려진,1
맛볼수있었던거,1
맛본,1
하지못,1
식었었지만,1
깔끔함은,1
여전했어요,1
식은,1
였고아마,1
따뜻하면,1
느낄수있지,1
만족스러울것,1
때매,1
좋기로,1
하지요,1
번가,1
있을줄이야,1
피크닉,1
디피,1
정성스러워서,1
아까울,1
외로,1
리뉴얼,1
신축,1
하구,1
가는줄,1
몰랐네요,1
꾸준히,1
위주,1
대기업,1
달콤해요,1
과의,1
고칼로리,1
않겠지만,1
돌코롬,1
맛있아요,1
아니구,1
마시자마자,1
강한데,1
훌륭해여,1
추해여,1
비올,1
만족했음,1
채우자고,1
다가오는데,1
얼값,1
어린이날,1
다녀왔더니,1
많았,1
황금,1
온건,1
어려웠는데,1
짧길래,1
다녀왔는데,1
왔냐,1
뒤늦게,1
길어도,1
기다릴,1
맛옆,1
꽂아주셨는데,1
먹고싶게,1
담아주셔서,1
보였는데도,1
대응,1
티타임,1
둘쨋,1
아모레,1
계열,1
붙어있는,1
들리기,1
맛있다기,1
받고나서,1
감탄,1
애초,1
버섯,1
번은,1
싶진,1
비수기에,1
가능하다고,1
쫄깃하,1
들판,1
잇길래,1
구경만,1
더니,1
점원,1
한숨,1
들리네요,1
화낫,1
지진,1
배고파,1
죽겠다고,1
징징거리다가,1
대충,1
때워야겠다,1
조촐한,1
나물,1
삼삼하니,1
맞았고,1
포근하다,1
드레싱,1
두꺼운,1
따끈해서,1
흘러내리지,1
사악하긴,1
출출한,1
드신다면,1
가능할듯,1
랜더,1
많았다,1
찍히고,1
씹히면서,1
관련,1
오른,1
핫도그,1
즐거웠던,1
두유,1
성이시돌목장,1
맛있으므로,1
않도록,1
귀엽지,1
저런,1
컴팩트,1
기기,1
이래저래,1
사거나,1
테스트,1
돌아다니다,1
쉬고싶어서,1
보였고,1
때리다,1
아시,1
고가,1
벗도,1
듣다,1
활동,1
사진작가,1
봤어용,1
순한,1
리트리버,1
즐겁습니다,1
친근한,1
널찍하여,1
조용,1
워매,1
맛있을수가요,1
뻬레,1
정수,1
뽑았습니다,1
칸데,1
텁텁하거,1
부드럽구,1
미있고,1
느껴지구,1
흠잡을데가,1
따뜻한게,1
넓어져,1
메로나,1
났던,1
참외,1
물고기,1
맛보려,1
디카,1
페인,1
느껴졌고,1
여기오는,1
해주세요,1
임명,1
괜찮았지만,1
증말,1
똑같다,1
폭발,1
순식간,1
뚝딱,1
찰듯,1
떠나기,1
먹고싶었는데,1
클라,1
우디,1
블렌드블렌드,1
지었다한,1
난다블렌드,1
치우치지,1
이룬다,1
과테말라,1
짙다,1
맛맛,1
갈수록,1
심심하지만,1
느낌내가,1
살았으면,1
왔을듯,1
고르기,1
힘들었습니다,1
간단하게,1
챙겨,1
탁월한,1
험난했어서,1
그럴수도,1
아쉽지만,1
쏟아지는,1
쇠소깍,1
지어져,1
넘친다,1
내려오는,1
상응,1
얻은,1
쌉싸름하면서도,1
볶은,1
풍부하게,1
머금으,1
끝맛,1
맴도,1
보았으나,1
자두,1
글쎄,1
흐트려,1
이색,1
하려나,1
둘러보자,1
백도,1
꾸며놓았다,1
꾸며,1
걸으면,1
볼수,1
눈코뜰새,1
생활,1
싶다는,1
뛰어나다,1
스트레스,1
풀린다,1
반짝이는,1
슬리브,1
캐리커쳐,1
돋보이던,1
비갑,1
너트,1
화려한,1
수상,1
충실한,1
데려간,1
소개,1
재미있었어요,1
쳐를,1
시켜야,1
찌인한,1
고오,1
앞서,1
했듯이,1
기교,1
부리,1
묵직하게,1
날리는,1
지나가면,1
굽는,1
참는,1
특별함은,1
느꼈던,1
녹은,1
적어서,1
지라,1
신기한거,1
봐야지,1
암거,1
드셔도,1
성공할듯,1
사와서,1
마시는데,1
강하더라구요,1
착함,1
지나는길,1
라떼아트,1
해줘서,1
적이었음,1
소문난,1
갖고,1
갔습니다,1
인더스트리얼,1
스럽고,1
상장,1
신뢰,1
갖게,1
만들어요,1
크로키,1
똑같이,1
생긴,1
임팩트,1
꼬옥,1
가게네요,1
시키면,1
귀찮아서,1
떨어뜨리고,1
신선하게,1
올려주면,1
티함,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
일수,1
보너스,1
싱글,1
오리진,1
내려주시네요,1
놓으셨어요,1
인심,1
좁아,1
시끌시끌하지만,1
다가오는,1
치즈케잌,1
느끼할수있는데,1
잘나왔다,1
뿐인,1
편의점,1
제휴,1
맺어서,1
팔았던,1
나네용,1
하양,1
양해서,1
몰리,1
같구,1
놀러,1
찼더라구요,1
틀어주시고,1
알람,1
보내주시니,1
달구,1
과즙,1
팡팡,1
터져서,1
나왔는데도,1
분위,1
기었어요,1
연인,1
기다림,1
지친다,1
특이하진,1
않았음,1
만들어내고,1
타마,1
반주,1
마시다,1
언뜻,1
행복하다,1
비싸고,1
결과,1
한텐,1
맛있어야하는데,1
국밥,1
맞먹게,1
쎄고,1
비하,1
다쳐도,1
가봤는데,1
스러웠어요,1
보이는데서,1
사먹,1
물렁하고,1
물이,1
나는게,1
그랬는지는,1
시끄러웠어요,1
겠지,1
만요,1
수동,1
무리였네요,1
만들어서,1
제공,1
돌아,1
고소한것도,1
느끼한,1
들은,1
마셨을,1
강하다,1
거쳐,1
도달,1
나쁘다는,1
퍼석퍼석,1
하지도,1
우수하다,1
강했으면,1
좋았겠지만,1
비망,1
동글동글,1
찾으면서,1
블랑로쉐,1
신기한,1
압권,1
얼려,1
압도,1
가져가고,1
자랑,1
맛보라고,1
내어주시는데,1
대단한,1
맛재,1
될까,1
비쌉니다,1
평타,1
쳤어요,1
맛없진,1
강남,1
널린,1
그러네요,1
까지와,1
보고오는,1
하는줄,1
예뻤습니다,1
계신데,1
가볼만은,1
있기에,1
브륄레,1
편안하다,1
모여있는,1
있으려나,1
이르게,1
기다리고,1
남겨진,1
사름한,1
차갑게,1
얹어진,1
유명해졌는지,1
식으면,1
없어지니,1
후딱,1
드링킹,1
이라지만,1
갭이,1
연히,1
하질,1
넘어간다,1
달기,1
땡겼,1
다망,1
되었다는,1
케바케,1
거저,1
웃으면서,1
대답,1
됐든,1
타이밍,1
생명,1
가거나,1
드린다,1
유명해,1
가보리,1
해봅니다,1
유명한데다,1
작아,1
있었네요,1
옆집,1
빼앗겨,1
겨를,1
느끼는,1
괜찮았네요,1
비슷하고,1
어려울듯,1
계시다면,1
맛보는,1
많다면,1
파트,1
드시면,1
않을거에요,1
걷어,1
보이시,1
해주셨지만,1
열어놓으면,1
닫으라고,1
닦달,1
같은거,1
심중,1
닫았는데,1
열어놓고,1
추웠네요,1
준다고,1
핸드폰,1
였는데요,1
찐득하고,1
냈습니다,1
녹기,1
먹고나니,1
느끼하더라고요,1
사람과,1
님들,1
가보셨나요,1
브뤠,1
더치,1
크레츨총잔,1
시켰음,1
명당,1
주심,1
벌렁,1
지경,1
내일,1
또감,1
라면서,1
대였던걸,1
비싸다고,1
하겠,1
불러주는데,1
재밌는,1
공개처형,1
더워요,1
하세,1
오오,1
불러,1
불러주면,1
코숏님,1
터키쉬앙고라,1
노르웨이숲,1
이소리,1
그만하고,1
본론,1
넘어가면,1
싫어한다,1
그런데도,1
모짜렐라,1
한치,1
팔길래,1
먹을만,1
배고프면,1
다다른,1
년전,1
갔었고,1
사준,1
고객,1
불러주셔서,1
좋아했,1
하시네,1
스폐셜망고,1
미지근해서,1
답답해,1
나왔어요,1
바깥쪽,1
그늘,1
지게,1
나았어요,1
차을,1
되있어서,1
앞쪽,1
가려지는게,1
아쉽더라구요,1
선선해지면,1
딱인데,1
개념,1
찐하고,1
지나가면서,1
하는게,1
가는듯,1
딱해서,1
사옴,1
다른건,1
봤는디,1
까먹기,1
번거로운,1
들이키기만,1
되니,1
나마,1
재밌다,1
이었다니,1
시원한거,1
같았다,1
타면서,1
생겨났다하지만,1
마실수록,1
줄어드는,1
슬펐지만,1
마시고싶은,1
송중기,1
민망해,1
좋아하니,1
손예진,1
불러줘서,1
그런진,1
갈린,1
씹혀,1
딱이었다,1
좋아졌어,1
나눠주고,1
부르는게,1
민망,1
냉동,1
왔지만,1
최악,1
서사,1
야한다는데,1
부터가,1
기다리다가,1
사야하는데,1
나눠서,1
해주면,1
기다리다,1
사시,1
하시거나,1
따른,1
해드림,1
안되어서,1
미안하다는데,1
봤고,1
일등,1
기다리는거,1
봤으면,1
해주거나,1
구워주어도,1
친절하다는데,1
들러주는,1
헛걸음,1
해주는게,1
찾으러,1
특별해지는,1
마케팅,1
시중,1
제과점,1
사먹어도,1
비슷할듯,1
상해,1
나왔음,1
바가지,1
싶었으나,1
다시는,1
갈듯,1
이럴,1
쓰는듯,1
구차하게,1
맛있어도,1
애쉬,1
남분,1
위기,1
비수,1
기라,1
따끈한,1
오신다는,1
있다는데,1
싶긴,1
나눠주실,1
보이셨고,1
으로서도,1
받았으니,1
기다리기,1
지쳤다,1
친절하신,1
고향,1
이사장,1
사모님,1
쓰시더라,1
친절함도,1
쓰다,1
묵직해서,1
좋긴,1
민망해서,1
당했는데,1
당했다,1
에바,1
포근한,1
예뻤던게,1
남아,1
길어져서,1
한적해서,1
나누기,1
좋았답니다,1
스러면,1
서고,1
소소하게,1
놀랄음,1
작다시,1
진하긴한데,1
넣었는지,1
느끼하다,1
맛있긴한데,1
갈리,1
든든하다,1
가능할,1
무겁지만,1
부드럽게,1
올라가있고,1
파우더,1
뿌려놨다,1
풀이,1
자라는,1
적다,1
쏘에,1
친절하셨다,1
해주시면서,1
알려주시고,1
주기도,1
지나갈,1
많기,1
아님우리,1
민가,1
만든듯,1
내외,1
토박이,1
들렀던,1
알았으면,1
조케따,1
유명해졌으면,1
죠케따,1
피셜,1
쳐라고,1
하셨으나,1
애석하게도,1
읍니,1
둘러봤을,1
가득했음,1
지역성,1
나뉘어,1
썬팅,1
시린,1
잡아먹어,1
열린,1
무덥지,1
않다면,1
기사,1
놓아두신,1
프레임,1
직함,1
오져,1
미다,1
포만,1
찡긋,1
역대,1
남겼음,1
토종,1
다르기,1
좋앗으,1
담그는데에,1
찬물,1
부탁드렸으나,1
넘겨주시는,1
쿨함을,1
라잌,1
씁쓸함을,1
아가,1
표정,1
담가,1
다짐,1
ㅠㅠㅠㅠㅠㅠㅠ,1
건져서,1
씹어,1
먹어주라,1
패스트리,1
먹어주세요,1
먹어주세여,1
시키기,1
맞추려고,1
이었다하지만,1
주실,1
찢어서,1
죄송하지만,1
부탁드렸으,1
배부른게,1
원망,1
맛겉,1
살아있어,1
드셨으면,1
조켓,1
오래오래,1
파셨으면,1
조켓는,1
없잖아,1
주관,1
백만,1
왔다간,1
나시냐고,1
묻는다는,1
연착,1
나갔다,1
들어와,1
서성,1
않으셨던,1
지기,1
만들었던,1
싶게,1
화려하지는,1
투샷,1
스낵,1
가옥,1
살려놓으면서,1
다육,1
심어,1
않고우리,1
한동안,1
앉아있었는데,1
일기예보,1
이었는데도,1
푸르고,1
보냈다,1
실망했어요,1
대치,1
미쳐서,1
아쉬웠,1
림프,1
타르,1
담담하고,1
편이었는데,1
두껍고,1
모나,1
구멍,1
뚫어,1
가장자리,1
안질,1
부드러워,1
딜리셔스,1
적절하게,1
가려면,1
찾아가야하는,1
다나,1
봤는데다,1
청담동,1
피아노,1
어렸을,1
유사하지만,1
넘침시까지,1
적혀있지만,1
시정,1
떨어져,1
종이,1
붙여놓으셨다,1
고르려면,1
가야해,1
넓었고,1
꾸며져있었어요,1
멈출수,1
건강하게,1
담백하다는,1
있었답니다,1
없진,1
아니었던걸,1
가보았는데,1
성공,1
오고싶어요,1
만든다는걸,1
담겨진,1
애착,1
벽지,1
갔었다,1
베이컨,1
가르면,1
터지면서,1
어우러지는데,1
간도,1
조리도,1
되어있다,1
간건데,1
곁들여져서,1
떨어져서,1
주셨다,1
꼽히는,1
토스,1
트였다,1
쫀득한데,1
갖다놓은,1
수집,1
했었거나,1
관심,1
구두,1
아니냐는,1
본질,1
되기,1
얻어가는,1
끼어져,1
놓여져있다,1
려고,1
깨끗했던,1
좋았다난,1
반대쪽,1
잡아서,1
지낸다면,1
닫는,1
해야하기,1
괜찮진,1
않은듯,1
어설퍼요,1
잘나오는,1
만들어놓구,1
줄게요,1
뮤슬리,1
초코바나나,1
단거를,1
펀치,1
사름하긴,1
곁들여져,1
마리네이드,1
띵맛,1
올해,1
많지는,1
갈만큼,1
예쁜데다가,1
슈크림,1
넣어주셨어요,1
그리아였는데,1
뺐다고,1
하시더라구요,1
넣고,1
깔아주셔서,1
차갑지,1
특별할,1
얹어,1
줬는데,1
거미줄,1
깨끗한,1
살렸네요,1
청결함이,1
비위생적,1
곱니당,1
넓어,1
요사,1
촉촉하면,1
퍼펙트,1
인분,1
괜찮았던거,1
공용,1
좁은,1
왕초보,1
진입,1
어려울,1
전화번호,1
어슬렁거리다,1
시끄럽지도,1
걸어가는,1
길도,1
걷는,1
고백,1
좋아해요,1
전날,1
팅기고,1
웨이팅햇,1
예은,1
흐린,1
어두움,1
넓은건,1
은제,1
이하임,1
느끼함,1
없어도,1
세번,1
쳤다,1
너무하다,1
맛탱,1
갈꼬에용,1
거짓말,1
태고,1
강동원,1
닮았다,1
아날로그,1
사진사,1
계신다,1
찍으시면,1
넣으,1
신다,1
느낄수있는,1
닫으니,1
알구,1
가세용,1
런치,1
라기,1
당함,1
디쉬,1
절임,1
많이있더라구요,1
가봤으니,1
동백꽃,1
되었어요,1
와랑은,1
할라,1
보았답니다,1
안나는데,1
만났다,1
코스타리카,1
따라쥬,1
좋았으나,1
프레이,1
러브,1
지훈,1
정취,1
이어,1
갈수,1
구이,1
쫄깃,1
신선하다,1
먹고싶던,1
찰나,1
부족했지만,1
새우는,1
어려워,1
제거,1
풍악,1
울려요,1
앉지도,1
고르시라고,1
닥달,1
해봐도,1
되냐고,1
하시라고,1
내셔서,1
마스크,1
저건,1
유난,1
아니냐고,1
수근,1
대셔서,1
나쁜,1
감전,1
나쁘셨던거,1
내실거면,1
받으셨으면,1
좋겠네요,1
브레이크,1
끝나자마자,1
지나니,1
띄어요,1
막상,1
앉았습니다,1
좋겠다싶은,1
스러우면서,1
고급스러운,1
ㅋㅋㅋㅋㅋㅋㅋ,1
나이프,1
무거웠어요,1
무거워야하나,1
싶었,1
볶아서,1
나지,1
편이었고,1
넣어주세요,1
오동통한,1
놓지,1
조화로웠어요,1
해산물,1
넣어주셔서,1
멀었어요,1
오금,1
이었,1
ㅎㄹ,1
해물,1
어울립니다,1
세러데아,1
일랜란,1
몰아치는,1
폭풍우,1
안개,1
찾아갔지만,1
인한,1
찾아보니,1
덕분,1
안은,1
한산,1
눅진했고,1
적었고,1
미도,1
크림소스,1
베샤멜소스,1
추정,1
조화로움,1
부족했던,1
익힘도,1
알덴테,1
적당했고,1
성했고,1
아니오라도,1
물으,1
덜했음,1
높지,1
케쥬얼,1
였다고도,1
데이,1
랜드,1
이었기,1
잘안나오네요,1
갓길,1
붐비고,1
쏘하다,1
넓아요,1
나뉘어져,1
커요,1
사수,1
힘듭니당,1
저렴하진,1
육천원,1
왔음,1
냠냠,1
먹느라,1
도안,1
황홀해서,1
나갈것,1
임단,1
안되는건,1
누무,1
예뿝니,1
씹히는게,1
월말,1
조형,1
물안에서,1
주무시고계시던,1
찍게,1
만으로는,1
좋았어서,1
주고싶다,1
해드려요,1
나올것,1
어렵습니다,1
양호,1
들리겠지만,1
협소,1
불편할,1
별루,1
정겹다,1
우역,1
뷰징,1
기대하였다오,1
문후,1
잡았는데,1
사로잡는다,1
나왔는데,1
부른데도,1
고고,1
보려는데,1
무진장,1
불어,1
있닼,1
좋아용,1
유명해요,1
촉촉쫀득,1
천국,1
맛있으니까,1
보셨으면,1
아니예요,1
가셨다가,1
나신다면,1
잡으면,1
득템,1
얼어있었는데,1
해줬다,1
됐어요,1
당쥬,1
토끼,1
귀엽,1
맛있다던데,1
건강하면서도,1
잖아요,1
멍하니,1
가만히,1
있기도,1
담그고,1
맡겼는데,1
맡아주시고,1
모래,1
씻을,1
깊게,1
공기,1
느끼러,1
앉는다면,1
비슷할,1
같다운,1
밖엔,1
불었지만,1
유후,1
불가능하나,1
보여서,1
앉아있을,1
아님당,1
불안하게,1
성공했어요,1
했던걸,1
추워,1
비슷하겠거니,1
달랐네요,1
달콤하면서,1
와따시,1
킹왕짱,1
어따,1
맛나브러,1
행복했습니다,1
어떤지,1
보세,1
숙성,1
얹혀져있는,1
해여,1
무지하데,1
떨러,1
편한하고,1
였으요,1
연해서,1
달았다고,1
다다,1
읽기에는,1
어둡지만,1
어떨까,1
뿜뿜하,1
이러코롬,1
합정,1
하였습니다,1
워후,1
이오니,1
덜덜,1
오십,1
제도,1
다름이,1
쿠션,1
세탁,1
지저분해요,1
노형동,1
같지,1
꺾어,1
띄지,1
맛봄,1
아포가토,1
창밖,1
독서,1
차고,1
있구나가,1
비슷하게,1
꾸민,1
앞뒤,1
부서진,1
깊숙히,1
찾는게,1
남을거,1
금은,1
지나치면,1
널찍한,1
루틴,1
담그신,1
담겨있는,1
딴데,1
삐짐,1
고마워요,1
느껴지거든요,1
느껴지죠,1
예쁘네요,1
찍혀서,1
논외,1
오신다면,1
트여서,1
남기기,1
있지는,1
드시고,1
가셔,1
팔리고,1
찾아보시면,1
호다닥,1
달려갔습니다,1
이었음에도,1
서늘한,1
맞으면서,1
온것,1
맛없는,1
주력,1
속초,1
꾸며놨더라구요,1
닫는데,1
나오는건,1
걸리더라구요,1
커피크림,1
트러스,1
더해니,1
깔끔하게,1
떨어졌다고,1
생초콜릿,1
군데군데,1
스테인리스,1
쓰였고,1
색감,1
열대,1
붐빌수도,1
있겠다,1
스쿠터,1
우뚝,1
보도,1
할라고,1
되나,1
호주,1
어짜피,1
돌아가면,1
버렸다,1
병적,1
포즈,1
찍으시는,1
불편했던,1
있었으면,1
운동,1
흠칫,1
놀라게,1
시지,1
하도리,1
했던지라,1
박한,1
가더라구요,1
삼삼한데,1
남아있진,1
쳤던,1
가봤네요,1
보던,1
고요하면서도,1
고요한,1
책장,1
오신,1
분도,1
공지,1
하셔야,1
된다길래,1
걸림,1
예쁨,1
찾아가기,1
불가능,1
공식,1
아름다,1
신기함,1
푸릇푸릇,1
민원,1
금지,1
유명한듯,1
마시려다가,1
바꿨다,1
정말로,1
구수하니,1
땡기는,1
화분,1
엘피,1
씨디,1
쉬다가,1
땡볕,1
기다렸다고,1
환기,1
목축,1
가져다주신,1
상냥하고,1
확실한,1
데운,1
쏟아,1
버렸는데,1
치우고,1
가져다주기까지,1
주택가,1
번거로,1
이웃,1
어려웠어요,1
촉촉하니,1
만족합니다,1
해있어도,1
유명해서인지,1
직해서,1
분전,1
환하기,1
걸린다,1
촘촘,1
남고,1
있었는지,1
남겨,1
두었다,1
같았던,1
안락,1
마멀레이드,1
머신,1
아름답게,1
다양하지는,1
찾게,1
끄는,1
맛있을까,1
들었지만,1
기우,1
기우였음,1
사가려고,1
나오겠지,1
아니었음,1
촉박할,1
알바생,1
있는진,1
썰랴,1
블랜딩,1
받으랴,1
보이셨다,1
나오더라도,1
맛보고,1
무더운,1
먹었을지도,1
돌아간다면,1
개는,1
왔을,1
맛잇댜,1
러버,1
원색,1
백퍼센트,1
미엘드,1
따땃,1
맛있었다당,1
정겨운,1
밀도,1
박혀,1
다크,1
좋았다고,1
소한,1
만들어내는,1
완벽했던,1
느낌이었,1
다세,1
녹아도,1
좋았어,1
요미,1
소소한것에,1
미소,1
짓게,1
뽑기,1
장난감,1
반지,1
쵸코,1
유명하다고,1
아늑해서,1
애월더선셋,1
어떻습니까,1
찾아주시는데,1
켜이,1
쌓여있는데,1
메리트,1
느끼지,1
쫀쫀하,1
휘핑되어,1
도도,1
뻣뻣하면,1
부드럽던가,1
뻣뻣,1
밀가루,1
비린내까지,1
보이진,1
가려서,1
녹아내렸다,1
케이,1
꾸였다,1
유명하여,1
버글버글,1
한가한,1
중년,1
신사,1
느낌있고,1
맛있을것,1
풍겨져,1
들어가있는데,1
송도,1
스이또스,1
소보,1
나은듯,1
부드러웠다,1
가렸고,1
부들부들,1
강츄,1
건조하고,1
상관없다,1
토핑된,1
화리,1
잔잔한,1
강해,1
기대했던,1
만든게,1
다른것,1
시킬듯,1
깨끗했으면,1
쇼핑,1
쏠쏠,1
어찌나,1
아늑한,1
읽거나,1
바라볼,1
바라본,1
좋으며,1
곳길,1
고양,1
모여있다,1
사기,1
제격,1
양옆,1
즐비해있다,1
높아,1
하기까지,1
띄었다,1
지붕,1
오잉,1
했었던,1
고소했고,1
좋았던건,1
스티커,1
무문,1
해야해,1
찾지,1
했다구,1
괜찮다이지만,1
사색,1
잠기기,1
가자,1
독립,1
출판물,1
뒤쪽,1
신분,1
계셨고,1
북카페,1
길냥이,1
문밖,1
특이해,1
ㅎㅅㅎ,1
능평,1
대쪽,1
들어갔어요,1
먹을거라서,1
많으니,1
알고서,1
찾아와,1
완벽해요,1
아홉시,1
열어주셔서,1
출발,1
장식,1
낮시,1
이쯤,1
했어,1
요하,1
구래,1
시너지,1
세울,1
넉넉합니다,1
슬쩍,1
껴있는,1
세련되거나,1
괜춘했어,1
싶으시다면,1
동행,1
먹었어,1
욤말차갸,1
아주굳쫀득,1
아쥬,1
알짝,1
놀랬어요,1
넓은것도,1
좋았어용,1
붙어있으니까,1
보이던데,1
스트림,1
조가,1
높다,1
브래드,1
넘어질,1
브릭,1
위생,1
투명,1
주방,1
최근,1
극히,1
다르지만,1
비리,1
장비,1
갖춰지면,1
피곤할,1
편차,1
짐작,1
있으면서,1
건축물,1
구축,1
상당한,1
촉박하여,1
해보았다,1
하였기,1
없겠지만,1
분명한,1
썼다고,1
에서부터,1
글자,1
육면체,1
조화로,1
들어온다,1
드러내기,1
띈다,1
나가면,1
보여주는,1
표본,1
도일,1
다녔는데,1
어마어마한,1
어우러져있는,1
이예,1
어려웠다,1
시끄럽다,1
동떨어져있어서,1
약하고,1
연하다,1
샷추가,1
했음에도,1
연했다,1
평범했지만,1
스러워,1
참으로,1
맛보고싶은,1
반납,1
필요했는데,1
앉아계셔서,1
찾아간건데,1
하필,1
나왔었어요,1
팔려서,1
써오,1
귀엽구,1
아기자기해서,1
조용하구,1
귀여웠어요,1
두루미,1
생겨가지구,1
삼양,1
지나면서,1
박혀있는,1
구분,1
어둡게,1
랭킹,1
높았고,1
차려,1
상자,1
들려있고,1
볼때,1
생각나지,1
않으신,1
그렇습니다,1
켜니,1
싶었습니다,1
일요일,1
않았기,1
문두,1
실패하고를,1
열려있던,1
여기였고,1
인터넷,1
따라나옵니다,1
그럴만,1
팔기,1
생길것,1
같았습니다,1
굉장합니다,1
데리,1
여담,1
하셔,1
따숩습니,1
찾으,1
미쿠,1
네가지,1
낱개,1
비닐,1
순은,1
생각날,1
되어있는데,1
연출,1
남기,1
복잡하지,1
내실있게,1
온다,1
즉석,1
진공,1
습기,1
거제,1
제외,1
동선,1
넣으세요,1
흐려져서,1
아예,1
따라줘야,1
좋다면,1
찍으려고,1
다스리고,1
바랍니다,1
들었던,1
맞춰가니,1
없었고노,1
크다,1
헤드셋,1
만들어주신,1
하얀색,1
꼬끄,1
커버,1
가보기를,1
건지기,1
끝내줍니다,1
창해,1
신선,1
놀음,1
시공간,1
어려워서,1
하기보단,1
담백해서,1
하였는가,1
어제,1
샀어요,1
부드럽도,1
압승,1
으아,1
먹고싶어지네요,1
크리,1
스마,1
슨데,1
사려,1
궁굼,1
요다음,1
할거에요,1
너무할,1
집이었는데,1
탔다,1
먹었는,1
느끼했고,1
그런듯,1
파세요,1
모르면,1
비웃음,1
당한다는,1
포스팅,1
호기심,1
훌륭하다,1
신한,1
떠올랐음,1
찔렀을,1
당케을,1
많잖아요,1
라든가,1
티맛,1
부드러워용,1
콰테,1
말라,1
쓰신듯,1
매트,1
깔아주시고,1
상치,1
라거,1
피로,1
풀어주는,1
달콤함이있던거,1
블리,1
바뀌어서,1
찾아다,1
멀긴,1
당케집,1
마구로,1
쿠도,1
있었습니다,1
변치,1
승승장구,1
가보진,1
본듯,1
생각나고,1
있다고하던데,1
봐야겠어요,1
고소하지만,1
질려서,1
줄이면,1
맛있을꺼,1
상콤,1
감아,1
점포,1
해주는데,1
딸아이,1
뿌려주는,1
얹어주거나,1
해줍니다,1
불가,1
있는거,1
만나느냐에,1
복불복,1
아스,1
계시는,1
몰랐다,1
꽂아서,1
리액션,1
올려주시고,1
아깝진,1
가루라,1
고소할,1
갔으면,1
먹어줘야죠,1
먹어줘야,1
짙고,1
진했으면,1
났을,1
같긴,1
좋아하시지,1
덕지덕지,1
참신하고,1
귀엽긴,1
용이,1
짭짤한,1
뿌려주고,1
낮았으면,1
달리다가,1
멀레,1
땡긴다,1
땡겨주는거죠,1
학생,1
고등학생,1
이냐,1
어려,1
헤헤,1
헿헤,1
검멀레해변쪽,1
같당,1
서빈,1
백사,1
좋아야,1
있나보다,1
연애,1
어렵다는,1
재밌게,1
만들어주시니,1
즐겁다,1
일명,1
럭키걸,1
먹자,1
먹어오던,1
차원,1
ㄷㄷ,1
감흥,1
그러고,1
사올려고,1
깜빡,1
양대,1
산맥,1
유머러스함과,1
만들어내는걸,1
해야지,1
습도,1
눅눅해서,1
내려갔었던,1
다양하다,1
물리는,1
않으면서도,1
링클,1
들어갔더니,1
신기한지,1
너머,1
하려,1
청춘,1
알록달록한,1
빼고,1
디스,1
돌아와서,1
보는데,1
심각하게,1
저리,1
초코파이,1
떠오르게,1
봐야겠다,1
연남동,1
있는줄은,1
패기,1
사온,1
레이즈,1
봤다던의,1
팍퍽함,1
크의,1
알록달록,1
늑김배,1
불렀으면,1
보고싶었다,1
조건,1
완성,1
맛있었어서,1
사가는,1
없네,1
추강,1
없다니,1
감이었고,1
모형,1
세워놨는데,1
고협,1
재점,1
좋아함가게는,1
작았지만,1
먹고가기,1
아니여서,1
있거나,1
칼국수,1
영수증,1
보여주고,1
받았음,1
협재쪽,1
하냐고,1
깔끔하다고,1
진동,1
재밌었다,1
남자친구,1
먹었다다음에도,1
목적지,1
죄다,1
똑같음,1
넘어가요,1
갈지,1
비싸던데,1
여기꺼가,1
주안,1
체인,1
해안선,1
확옴,1
먹을수있다,1
비타민,1
충전,1
특별하지,1
않으나,1
가볍게,1
들고와,1
넣었다,1
꺼낸,1
얼려서,1
강하였다,1
맛있었다가게,1
캔들,1
마그넷,1
넣는다고,1
에스,1
백프로,1
루방,1
낫네요,1
감미료,1
특별함이,1
